,url,product_name,product_price
127,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-card-slot-case-black-for-samsung-galaxy-a14,SAMSUNG CARD SLOT CASE - BLACK - FOR SAMSUNG GALAXY A14,"€ 13,99"
128,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-card-slot-case-lime-for-samsung-galaxy-a14,SAMSUNG CARD SLOT CASE - LIME - FOR SAMSUNG GALAXY A14,"€ 13,99"
129,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-card-slot-case-black-for-samsung-galaxy-a34,SAMSUNG CARD SLOT CASE - BLACK - FOR SAMSUNG GALAXY A34,"€ 13,99"
130,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-a23-tpu-clear,PRODEBEL A23 TPU CLEAR,"€ 16,95"
131,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-coque-transparant-a34-5g,SAMSUNG COQUE TRANSPARANT A34 5G,"€ 17,49"
132,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-coque-transparant-a54-5g,SAMSUNG COQUE TRANSPARANT A54 5G,"€ 17,49"
133,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-protective-black-galaxy-s21,SAMSUNG CLEAR PROTECTIVE BLACK GALAXY S21+,"€ 20,97"
134,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-cover-transp-s23,SAMSUNG CLEAR COVER TRANSP S23+,"€ 20,99"
135,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-cover-transp-s23u,SAMSUNG CLEAR COVER TRANSP S23U,"€ 20,99"
136,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-case-transparent-for-samsung-galaxy-a54,SAMSUNG CLEAR CASE - TRANSPARENT - FOR SAMSUNG GALAXY A54,"€ 22,99"
137,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-case-transparent-for-samsung-galaxy-a34,SAMSUNG CLEAR CASE - TRANSPARENT - FOR SAMSUNG GALAXY A34,"€ 23,06"
138,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-a04s-prem-liq-black,PRODEBEL A04S PREM LIQ BLACK,"€ 24,95"
139,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-a23-liq-silicone-black,PRODEBEL A23 LIQ SILICONE BLACK,"€ 24,95"
140,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-cover-prem-sil-a-34-5g-bl,PRODEBEL COVER PREM SIL A 34-5G BL,"€ 24,95"
141,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-cover-prem-sil-a14-5g-bla,PRODEBEL COVER PREM SIL A14-5G BLA,"€ 24,95"
142,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-folio-card-black-galaxy-a14-5g,PRODEBEL FOLIO CARD BLACK GALAXY A14-5G,"€ 24,95"
143,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-folio-card-black-a34-5g,PRODEBEL FOLIO CARD BLACK A34-5G,"€ 24,95"
144,https://www.vandenborre.be/fr/coque-smartphone-samsung/prodebel-folio-card-black-a54-5g,PRODEBEL FOLIO CARD BLACK A54-5G,"€ 24,95"
145,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-case-transparent-for-samsung-galaxy-a14,SAMSUNG CLEAR CASE - TRANSPARENT - FOR SAMSUNG GALAXY A14,"€ 24,99"
146,https://www.vandenborre.be/fr/coque-smartphone-samsung/samsung-clear-view-cover-black-s22,SAMSUNG CLEAR VIEW COVER BLACK S22,"€ 27,95"
